,time,open,high,low,close,tick_volume,spread,real_volume
8309,1588838400,1.07982,1.08155,1.07854,1.07923,9138,16,0
8310,1588852800,1.07921,1.08005,1.07756,1.07936,10305,16,0
8311,1588867200,1.07934,1.08173,1.07657,1.08119,13404,16,0
8312,1588881600,1.08119,1.08331,1.08113,1.08302,7176,16,0
8313,1588896000,1.08289,1.08487,1.08226,1.0847,3591,16,0
8314,1588910400,1.08471,1.08539,1.08408,1.08424,4614,16,0
8315,1588924800,1.08424,1.08454,1.08188,1.08335,5708,16,0
8316,1588939200,1.08339,1.08509,1.08243,1.0835,7537,16,0
8317,1588953600,1.08352,1.08747,1.0814300000000001,1.08457,10725,16,0
8318,1588968000,1.08457,1.08526,1.08318,1.08384,4687,16,0
8319,1589155200,1.08224,1.08453,1.08179,1.08447,3344,16,0
8320,1589169600,1.08447,1.08496,1.08404,1.0846,3565,16,0
8321,1589184000,1.08459,1.08467,1.08078,1.08171,6932,16,0
8322,1589198400,1.08167,1.0829,1.08094,1.08194,8457,16,0
8323,1589212800,1.08196,1.0843099999999999,1.08019,1.08073,11811,16,0
8324,1589227200,1.08073,1.08166,1.07996,1.08051,5316,16,0
8325,1589241600,1.08031,1.08098,1.07835,1.07916,3510,16,0
8326,1589256000,1.07917,1.08078,1.07871,1.08038,3738,16,0
8327,1589270400,1.08038,1.08267,1.07994,1.08193,8034,16,0
8328,1589284800,1.08191,1.08636,1.08117,1.08588,9608,16,0
8329,1589299200,1.08585,1.08847,1.08471,1.08498,11798,16,0
8330,1589313600,1.08498,1.08573,1.08451,1.08451,5755,16,0
8331,1589328000,1.08462,1.08564,1.08441,1.0854,2924,16,0
8332,1589342400,1.0854,1.0856,1.0843099999999999,1.08486,4141,16,0
8333,1589356800,1.08485,1.0855,1.08299,1.08415,7314,16,0
8334,1589371200,1.08415,1.08804,1.08341,1.08783,8864,16,0
8335,1589385600,1.08784,1.08957,1.08189,1.08213,15641,16,0
8336,1589400000,1.08212,1.08228,1.08108,1.08165,6628,16,0
8337,1589414400,1.08161,1.08231,1.08147,1.08207,2302,16,0
8338,1589428800,1.08206,1.0821,1.08042,1.08087,3423,16,0
8339,1589443200,1.08085,1.08194,1.07951,1.08093,7027,16,0
8340,1589457600,1.08093,1.08121,1.07738,1.0788,10028,16,0
8341,1589472000,1.07879,1.08153,1.07803,1.0781,12092,16,0
8342,1589486400,1.07817,1.08041,1.07793,1.08029,6427,16,0
8343,1589500800,1.08026,1.0807,1.07987,1.08045,2559,16,0
8344,1589515200,1.08046,1.08063,1.07976,1.08046,3354,16,0
8345,1589529600,1.08048,1.08188,1.07924,1.08105,6271,16,0
8346,1589544000,1.08105,1.08389,1.07881,1.08288,9813,16,0
8347,1589558400,1.08288,1.08498,1.08026,1.08059,11687,16,0
8348,1589572800,1.0806,1.08211,1.08039,1.08179,4886,16,0
8349,1589760000,1.08034,1.08225,1.08033,1.08161,2398,16,0
8350,1589774400,1.08161,1.08262,1.08137,1.08197,2654,16,0
8351,1589788800,1.08197,1.08276,1.08015,1.08085,5329,16,0
8352,1589803200,1.08085,1.0843,1.07991,1.08368,6800,16,0
8353,1589817600,1.0836999999999999,1.09192,1.08361,1.09083,13337,16,0
8354,1589832000,1.09083,1.0926,1.09042,1.09113,5823,16,0
8355,1589846400,1.09113,1.0923,1.09089,1.09184,3236,16,0
8356,1589860800,1.09184,1.09192,1.0901399999999999,1.09087,3115,16,0
8357,1589875200,1.09087,1.09526,1.09067,1.09504,9178,16,0
8358,1589889600,1.09501,1.09752,1.09413,1.09499,8269,16,0
8359,1589904000,1.09497,1.095,1.09234,1.09284,9189,16,0
8360,1589918400,1.09284,1.09532,1.09177,1.09215,5058,16,0
8361,1589932800,1.09203,1.09386,1.0918,1.09374,2238,16,0
8362,1589947200,1.09374,1.0946,1.0935,1.09403,2770,16,0
8363,1589961600,1.09403,1.09592,1.09372,1.09413,6615,16,0
8364,1589976000,1.09412,1.0965799999999999,1.09372,1.09642,7800,16,0
8365,1589990400,1.09642,1.09983,1.09613,1.09748,10865,16,0
8366,1590004800,1.09749,1.09912,1.09724,1.09751,5192,16,0
8367,1590019200,1.09761,1.09808,1.09672,1.0967500000000001,1801,16,0
8368,1590033600,1.09674,1.09679,1.09559,1.0959699999999999,2612,16,0
8369,1590048000,1.0959699999999999,1.09781,1.09515,1.09715,5841,16,0
8370,1590062400,1.09715,1.1007500000000001,1.09594,1.09946,10467,16,0
8371,1590076800,1.09946,1.09946,1.09363,1.0954,13895,16,0
8372,1590091200,1.09542,1.09677,1.09408,1.09456,4817,16,0
8373,1590105600,1.09445,1.09528,1.09444,1.09469,2115,16,0
8374,1590120000,1.09469,1.09508,1.09264,1.09286,4179,16,0
8375,1590134400,1.09285,1.09313,1.08954,1.08986,6930,16,0
8376,1590148800,1.08983,1.09125,1.08863,1.08974,7078,16,0
8377,1590163200,1.08973,1.09037,1.08846,1.08871,7358,16,0
8378,1590177600,1.08873,1.09046,1.08869,1.09011,3714,16,0
8379,1590364800,1.08889,1.09078,1.08889,1.09009,1792,16,0
8380,1590379200,1.09009,1.09016,1.08864,1.08898,2490,16,0
8381,1590393600,1.08898,1.08924,1.08697,1.08884,3921,16,0
8382,1590408000,1.08884,1.09137,1.08877,1.09034,4080,16,0
8383,1590422400,1.09034,1.09095,1.08893,1.08926,4062,16,0
8384,1590436800,1.08929,1.08982,1.08916,1.08948,2499,16,0
8385,1590451200,1.08939,1.09094,1.08899,1.0909,1964,16,0
8386,1590465600,1.0909,1.09211,1.09071,1.09185,3014,16,0
8387,1590480000,1.09184,1.09589,1.09139,1.09567,6521,16,0
8388,1590494400,1.09568,1.09793,1.09509,1.09699,8128,16,0
8389,1590508800,1.097,1.09908,1.09633,1.09754,10307,16,0
8390,1590523200,1.09754,1.09949,1.09696,1.09812,4469,16,0
8391,1590537600,1.09803,1.09844,1.09687,1.09693,2219,16,0
8392,1590552000,1.09693,1.09742,1.09528,1.09543,4229,16,0
8393,1590566400,1.09541,1.09783,1.09503,1.09559,7436,16,0
8394,1590580800,1.09557,1.10299,1.09329,1.09974,16243,16,0
8395,1590595200,1.09973,1.10158,1.09545,1.0974,15091,16,0
8396,1590609600,1.0974,1.10087,1.09677,1.10026,6492,16,0
8397,1590624000,1.10016,1.1026,1.09987,1.10225,2666,16,0
8398,1590638400,1.10229,1.10343,1.10047,1.10072,4836,16,0
8399,1590652800,1.10073,1.10295,1.09909,1.09984,9169,16,0
8400,1590667200,1.09983,1.10285,1.09914,1.10208,10328,16,0
8401,1590681600,1.10208,1.10821,1.1020699999999999,1.10815,13610,16,0
8402,1590696000,1.10812,1.10928,1.1066,1.10754,6596,16,0
8403,1590710400,1.10752,1.10804,1.10689,1.10759,3656,16,0
8404,1590724800,1.10759,1.10994,1.10733,1.10986,4430,16,0
8405,1590739200,1.10986,1.11191,1.10885,1.1116,9979,16,0
8406,1590753600,1.11161,1.11441,1.11118,1.1129,10810,16,0
8407,1590768000,1.1129,1.11321,1.10886,1.10967,17016,16,0
8408,1590782400,1.10967,1.11083,1.108,1.11012,9396,16,0
8409,1590969600,1.11121,1.11252,1.11019,1.11208,3865,16,0
8410,1590984000,1.1120700000000001,1.11395,1.11156,1.11327,5018,16,0
8411,1590998400,1.11326,1.11531,1.11153,1.11387,10475,16,0
8412,1591012800,1.11391,1.11404,1.10996,1.11092,9734,16,0
8413,1591027200,1.11092,1.11394,1.11026,1.11291,11732,16,0
8414,1591041600,1.1129,1.11355,1.11216,1.11335,4565,16,0
8415,1591056000,1.11347,1.11375,1.11233,1.1131,2854,16,0
8416,1591070400,1.11313,1.11322,1.11183,1.11248,3826,16,0
8417,1591084800,1.11248,1.11704,1.11143,1.11694,11275,16,0
8418,1591099200,1.11696,1.11869,1.11542,1.11644,12822,16,0
8419,1591113600,1.11642,1.11951,1.11625,1.1173,14012,16,0
8420,1591128000,1.1173,1.11804,1.11602,1.11655,5945,16,0
8421,1591142400,1.1167,1.12001,1.11647,1.11919,4113,16,0
8422,1591156800,1.11919,1.12102,1.11818,1.12025,6545,16,0
8423,1591171200,1.12024,1.12268,1.11902,1.12098,10906,16,0
8424,1591185600,1.12096,1.1226,1.11831,1.11907,11747,16,0
8425,1591200000,1.11903,1.12504,1.11857,1.12358,16033,16,0
8426,1591214400,1.12356,1.12568,1.12311,1.12317,5940,16,0
8427,1591228800,1.12316,1.1237,1.12127,1.12212,3003,16,0
8428,1591243200,1.12218,1.12238,1.12104,1.12148,3909,16,0
8429,1591257600,1.12146,1.12204,1.11941,1.12062,7530,16,0
8430,1591272000,1.12059,1.12713,1.11943,1.12367,13922,16,0
8431,1591286400,1.12367,1.1360999999999999,1.12256,1.13281,19097,16,0
8432,1591300800,1.13281,1.13609,1.13252,1.1336,8411,16,0
8433,1591315200,1.13357,1.13437,1.13303,1.13316,3415,16,0
8434,1591329600,1.13319,1.13543,1.13252,1.13461,4706,16,0
8435,1591344000,1.1346,1.13829,1.13254,1.13315,10779,16,0
8436,1591358400,1.13319,1.13428,1.12816,1.12943,13801,16,0
8437,1591372800,1.12944,1.13231,1.12821,1.12896,16802,16,0
8438,1591387200,1.12897,1.12988,1.12776,1.12904,6319,16,0
8439,1591574400,1.12893,1.13188,1.12785,1.12969,4164,16,0
8440,1591588800,1.12971,1.12987,1.12841,1.12879,4824,16,0
8441,1591603200,1.12881,1.1315,1.12804,1.12995,8499,16,0
8442,1591617600,1.12994,1.13058,1.12675,1.1293,9335,16,0
8443,1591632000,1.12931,1.1317599999999999,1.1284399999999999,1.12904,12507,16,0
8444,1591646400,1.12903,1.13077,1.12884,1.12928,5085,16,0
8445,1591660800,1.12878,1.1314,1.12878,1.13032,3116,16,0
8446,1591675200,1.13031,1.13035,1.12831,1.12849,5199,16,0
8447,1591689600,1.12848,1.12953,1.12402,1.12611,10929,16,0
8448,1591704000,1.12611,1.13016,1.12546,1.12989,10814,16,0
8449,1591718400,1.12984,1.1363,1.12959,1.13419,13842,16,0
8450,1591732800,1.13419,1.13472,1.13303,1.1338,4942,16,0
8451,1591747200,1.13348,1.13439,1.13308,1.13386,2802,16,0
8452,1591761600,1.1339,1.13452,1.1337,1.1342,3520,16,0
8453,1591776000,1.1342,1.13748,1.1341,1.13683,10070,16,0
8454,1591790400,1.13683,1.13885,1.13475,1.1379299999999999,10112,16,0
8455,1591804800,1.1379299999999999,1.13847,1.13413,1.13504,12266,16,0
8456,1591819200,1.13508,1.14213,1.13209,1.13713,14469,16,0
8457,1591833600,1.13713,1.1388,1.13631,1.13857,3867,16,0
8458,1591848000,1.13857,1.1394199999999999,1.1343,1.13502,7318,16,0
8459,1591862400,1.13503,1.13899,1.13243,1.13887,13719,16,0
8460,1591876800,1.13885,1.1400299999999999,1.13354,1.13558,13067,16,0
8461,1591891200,1.13559,1.1402700000000001,1.13499,1.13609,18292,16,0
8462,1591905600,1.13608,1.13608,1.12878,1.12967,11164,16,0
8463,1591920000,1.12878,1.13018,1.12796,1.12822,4303,16,0
8464,1591934400,1.12821,1.12969,1.12758,1.12961,6339,16,0
8465,1591948800,1.12961,1.13396,1.12924,1.13239,9476,16,0
8466,1591963200,1.13243,1.13265,1.12917,1.13045,9459,16,0
8467,1591977600,1.13045,1.13222,1.12326,1.12352,14418,16,0
8468,1591992000,1.12354,1.12611,1.12117,1.1255600000000001,8955,16,0
8469,1592179200,1.1229,1.12603,1.12256,1.12453,5168,16,0
8470,1592193600,1.12452,1.12675,1.12429,1.12597,5257,16,0
8471,1592208000,1.12598,1.12668,1.12258,1.12657,11790,16,0
8472,1592222400,1.12657,1.12669,1.12398,1.12469,9353,16,0
8473,1592236800,1.12469,1.12928,1.1243400000000001,1.12846,12437,16,0
8474,1592251200,1.1284399999999999,1.13315,1.12813,1.1320999999999999,7932,16,0
8475,1592265600,1.13196,1.13391,1.13152,1.13327,3228,16,0
8476,1592280000,1.13326,1.13475,1.13267,1.13319,4785,16,0
8477,1592294400,1.13319,1.13524,1.13143,1.13355,9058,16,0
8478,1592308800,1.13355,1.13404,1.12941,1.13007,9074,16,0
8479,1592323200,1.13013,1.13019,1.12273,1.12674,14816,16,0
8480,1592337600,1.12674,1.12715,1.12561,1.12623,5530,16,0
8481,1592352000,1.12594,1.12723,1.12524,1.12666,3473,16,0
8482,1592366400,1.12666,1.12721,1.12543,1.12705,4678,16,0
8483,1592380800,1.12705,1.12931,1.12503,1.12568,8625,16,0
8484,1592395200,1.12568,1.1259299999999999,1.12223,1.1236,10054,16,0
8485,1592409600,1.12362,1.12477,1.12065,1.12302,11913,16,0
8486,1592424000,1.123,1.12452,1.12279,1.12422,4879,16,0
8487,1592438400,1.12375,1.12492,1.12362,1.12404,2692,16,0
8488,1592452800,1.12407,1.12603,1.1224,1.12545,5070,16,0
8489,1592467200,1.12544,1.12591,1.12291,1.12484,8087,16,0
8490,1592481600,1.12484,1.12605,1.12133,1.12266,10856,16,0
8491,1592496000,1.12266,1.12314,1.11915,1.11926,10283,16,0
8492,1592510400,1.11924,1.12121,1.11848,1.12037,4959,16,0
8493,1592524800,1.11976,1.12124,1.11976,1.12028,2524,16,0
8494,1592539200,1.12028,1.12153,1.11982,1.12124,4186,16,0
8495,1592553600,1.12124,1.12209,1.12027,1.12152,5947,16,0
8496,1592568000,1.12153,1.12536,1.11937,1.12371,8294,16,0
8497,1592582400,1.12369,1.12414,1.11673,1.11918,12339,16,0
8498,1592596800,1.11918,1.11929,1.11712,1.11757,5745,16,0
8499,1592784000,1.11783,1.11867,1.1167799999999999,1.11796,2719,16,0
8500,1592798400,1.11796,1.12031,1.11794,1.12024,3386,16,0
8501,1592812800,1.12023,1.12242,1.11875,1.12236,7283,16,0
8502,1592827200,1.12234,1.12257,1.12025,1.1219999999999999,7321,16,0
8503,1592841600,1.12203,1.12689,1.12203,1.12601,9386,16,0
8504,1592856000,1.12602,1.1265100000000001,1.1252,1.12582,3748,16,0
8505,1592870400,1.12582,1.12801,1.12536,1.12661,2620,16,0
8506,1592884800,1.12661,1.12753,1.12323,1.12608,7755,16,0
8507,1592899200,1.12608,1.1305,1.12559,1.12896,8732,16,0
8508,1592913600,1.12897,1.13324,1.12814,1.1329,8660,16,0
8509,1592928000,1.13291,1.13476,1.13061,1.13079,9534,16,0
8510,1592942400,1.1307800000000001,1.1320000000000001,1.13009,1.13065,4296,16,0
8511,1592956800,1.13065,1.13211,1.13039,1.13165,2442,16,0
8512,1592971200,1.13165,1.13249,1.13081,1.13138,3936,16,0
8513,1592985600,1.13138,1.13243,1.12862,1.13008,6819,16,0
8514,1593000000,1.13004,1.131,1.12676,1.12727,8633,16,0
8515,1593014400,1.12727,1.12815,1.12563,1.12772,11444,16,0
8516,1593028800,1.1277300000000001,1.12796,1.12474,1.12493,5738,16,0
8517,1593043200,1.12447,1.12577,1.1243400000000001,1.12551,2589,16,0
8518,1593057600,1.12554,1.12588,1.12392,1.12476,4187,16,0
8519,1593072000,1.1248,1.12526,1.12231,1.12287,8301,16,0
8520,1593086400,1.12287,1.12338,1.11895,1.12105,9285,16,0
8521,1593100800,1.12104,1.12306,1.12023,1.12265,10144,16,0
8522,1593115200,1.12265,1.12295,1.12134,1.1215600000000001,4538,16,0
8523,1593129600,1.12115,1.12227,1.12073,1.12149,2444,16,0
8524,1593144000,1.12149,1.12255,1.12129,1.12229,2844,16,0
8525,1593158400,1.12231,1.1238299999999999,1.12043,1.1238299999999999,5658,16,0
8526,1593172800,1.1238299999999999,1.1238299999999999,1.12058,1.12178,6129,16,0
8527,1593187200,1.12181,1.12339,1.11944,1.12285,9160,16,0
8528,1593201600,1.12285,1.12374,1.12163,1.1217,4137,16,0
8529,1593388800,1.12154,1.12286,1.12137,1.12282,2106,16,0
8530,1593403200,1.12287,1.12459,1.12281,1.12409,3503,16,0
8531,1593417600,1.12409,1.12659,1.12396,1.12534,6630,16,0
8532,1593432000,1.12533,1.12869,1.12485,1.12853,6663,16,0
8533,1593446400,1.12853,1.12859,1.12238,1.12265,8884,16,0
8534,1593460800,1.12265,1.12417,1.12186,1.12402,3863,16,0
8535,1593475200,1.12349,1.12508,1.12307,1.12372,2114,16,0
8536,1593489600,1.12374,1.12486,1.12353,1.12378,2501,16,0
8537,1593504000,1.12378,1.12391,1.12033,1.12177,6198,16,0
8538,1593518400,1.12181,1.12186,1.11902,1.12083,7061,16,0
8539,1593532800,1.12088,1.12609,1.12026,1.12423,11734,16,0
8540,1593547200,1.12422,1.12508,1.12255,1.1232,5274,16,0
8541,1593561600,1.12285,1.12355,1.12269,1.12298,2032,16,0
8542,1593576000,1.12298,1.12398,1.12145,1.12172,3401,16,0
8543,1593590400,1.12172,1.12439,1.12148,1.12303,5790,16,0
8544,1593604800,1.12303,1.12329,1.11842,1.12169,8449,16,0
8545,1593619200,1.12168,1.12742,1.12131,1.12635,9721,16,0
8546,1593633600,1.12635,1.1266,1.12425,1.12499,4218,16,0
8547,1593648000,1.1247,1.12544,1.12443,1.12507,2275,16,0
8548,1593662400,1.12508,1.12661,1.12482,1.12641,3641,16,0
8549,1593676800,1.12641,1.13018,1.12608,1.1296599999999999,6429,16,0
8550,1593691200,1.1296599999999999,1.12978,1.1263,1.1263,7472,16,0
8551,1593705600,1.12629,1.12809,1.12224,1.12277,10717,16,0
8552,1593720000,1.12276,1.12406,1.12262,1.12376,3086,16,0
8553,1593734400,1.12265,1.12411,1.12265,1.12391,1507,16,0
8554,1593748800,1.12393,1.12482,1.12273,1.12281,3497,16,0
8555,1593763200,1.12282,1.12458,1.12236,1.12327,5867,16,0
8556,1593777600,1.12328,1.12363,1.12183,1.12284,5758,16,0
8557,1593792000,1.12286,1.12473,1.1225,1.12408,4898,16,0
8558,1593806400,1.12408,1.12518,1.12324,1.12359,5639,16,0
8559,1593993600,1.12412,1.12662,1.12365,1.12632,2276,16,0
8560,1594008000,1.12632,1.12916,1.12603,1.12909,3604,16,0
8561,1594022400,1.12909,1.13016,1.12803,1.12894,7018,16,0
8562,1594036800,1.12897,1.13289,1.12821,1.13288,7394,16,0
8563,1594051200,1.13287,1.13448,1.1301700000000001,1.13057,8407,16,0
8564,1594065600,1.13057,1.13179,1.13048,1.13076,3487,16,0
8565,1594080000,1.13019,1.13316,1.13015,1.13254,2310,16,0
8566,1594094400,1.13252,1.13273,1.13055,1.13107,4512,16,0
8567,1594108800,1.13103,1.13151,1.12625,1.12636,6976,16,0
8568,1594123200,1.12638,1.12996,1.12581,1.12973,7201,16,0
8569,1594137600,1.12976,1.1306,1.12707,1.12894,8847,16,0
8570,1594152000,1.12894,1.12976,1.12679,1.1272,4518,16,0
8571,1594166400,1.12692,1.12817,1.12643,1.12681,2417,16,0
8572,1594180800,1.12681,1.12796,1.12674,1.12756,3494,16,0
8573,1594195200,1.12757,1.12934,1.12614,1.12779,6279,16,0
8574,1594209600,1.12779,1.12946,1.12653,1.12873,6810,16,0
8575,1594224000,1.12873,1.13508,1.12866,1.13351,10505,16,0
8576,1594238400,1.13352,1.13411,1.13269,1.13285,4638,16,0
8577,1594252800,1.13258,1.13459,1.13257,1.1333,2114,16,0
8578,1594267200,1.13329,1.13696,1.13268,1.13642,4603,16,0
8579,1594281600,1.1364,1.13667,1.13244,1.13287,8163,16,0
8580,1594296000,1.13284,1.13477,1.13154,1.13429,7631,16,0
8581,1594310400,1.13424,1.13475,1.12847,1.12898,12351,16,0
8582,1594324800,1.12896,1.12964,1.12794,1.12832,4064,16,0
8583,1594339200,1.12776,1.12893,1.127,1.12745,1962,16,0
8584,1594353600,1.12745,1.12777,1.12672,1.12703,3319,16,0
8585,1594368000,1.12703,1.12904,1.1254,1.1285,7546,16,0
8586,1594382400,1.1285,1.12996,1.12728,1.1292200000000001,6957,16,0
8587,1594396800,1.12923,1.1324,1.12923,1.12989,9688,16,0
8588,1594411200,1.12989,1.13051,1.12943,1.12974,3417,16,0
8589,1594598400,1.13036,1.13164,1.12975,1.13135,2649,16,0
8590,1594612800,1.13135,1.13294,1.13133,1.13216,3368,16,0
8591,1594627200,1.13216,1.13352,1.13001,1.13077,6415,16,0
8592,1594641600,1.13079,1.13376,1.13033,1.13249,6849,16,0
8593,1594656000,1.13249,1.13741,1.13245,1.13667,8862,16,0
8594,1594670400,1.13666,1.13738,1.13406,1.13416,5874,16,0
8595,1594684800,1.13416,1.13494,1.13375,1.13441,2705,16,0
8596,1594699200,1.13442,1.1347800000000001,1.13345,1.13441,3544,16,0
8597,1594713600,1.13441,1.13578,1.13244,1.135,6430,16,0
8598,1594728000,1.13502,1.13804,1.13466,1.1371,8847,16,0
8599,1594742400,1.13713,1.14078,1.13604,1.14024,12614,16,0
8600,1594756800,1.14026,1.14044,1.1386,1.1398,4959,16,0
8601,1594771200,1.1390500000000001,1.14223,1.1390500000000001,1.1412,3132,16,0
8602,1594785600,1.14123,1.14202,1.13932,1.13943,3817,16,0
8603,1594800000,1.13943,1.14438,1.13904,1.14363,6927,16,0
8604,1594814400,1.1436,1.14467,1.14248,1.1434199999999999,7214,16,0
8605,1594828800,1.14347,1.14511,1.14007,1.1406399999999999,9727,16,0
8606,1594843200,1.14063,1.14121,1.14021,1.14104,3756,16,0
8607,1594857600,1.1403699999999999,1.14178,1.14025,1.14139,1994,16,0
8608,1594872000,1.14138,1.1415899999999999,1.13994,1.14052,3707,16,0
8609,1594886400,1.14052,1.14147,1.13848,1.13921,6621,16,0
8610,1594900800,1.13921,1.14238,1.13776,1.14102,7981,16,0
8611,1594915200,1.14097,1.14411,1.13987,1.14084,9232,16,0
8612,1594929600,1.14085,1.14093,1.13696,1.13824,5408,16,0
8613,1594944000,1.13822,1.13923,1.1378,1.13839,2239,16,0
8614,1594958400,1.1384,1.13927,1.13767,1.13865,3134,16,0
8615,1594972800,1.13866,1.14165,1.13773,1.14156,5280,16,0
8616,1594987200,1.14156,1.14292,1.14087,1.14182,5917,16,0
8617,1595001600,1.1418300000000001,1.14416,1.14154,1.14344,7267,16,0
8618,1595016000,1.14346,1.14428,1.14222,1.1424,3520,16,0
8619,1595203200,1.14069,1.14449,1.14048,1.14214,2916,16,0
8620,1595217600,1.14215,1.14402,1.1412,1.14399,3792,16,0
8621,1595232000,1.14419,1.14669,1.1435,1.14568,8145,16,0
8622,1595246400,1.14565,1.14635,1.14148,1.14174,7643,16,0
8623,1595260800,1.14173,1.14476,1.14017,1.14377,8484,16,0
8624,1595275200,1.14377,1.1448,1.14328,1.1446399999999999,3027,16,0
8625,1595289600,1.14379,1.14631,1.14379,1.14547,2145,16,0
8626,1595304000,1.14548,1.14688,1.14221,1.14297,4419,16,0
8627,1595318400,1.14297,1.14659,1.14269,1.14428,7444,16,0
8628,1595332800,1.14425,1.14595,1.14293,1.14378,7050,16,0
8629,1595347200,1.14384,1.15166,1.14243,1.15154,9835,16,0
8630,1595361600,1.15154,1.15389,1.15119,1.15256,5493,16,0
8631,1595376000,1.15221,1.1541299999999999,1.15151,1.15302,2723,16,0
8632,1595390400,1.153,1.1546,1.15286,1.15383,3869,16,0
8633,1595404800,1.15383,1.15448,1.15061,1.15214,9389,16,0
8634,1595419200,1.15214,1.15992,1.1515900000000001,1.15949,10177,16,0
8635,1595433600,1.15952,1.16,1.157,1.15763,10715,16,0
8636,1595448000,1.15763,1.15814,1.15619,1.1568,4358,16,0
8637,1595462400,1.157,1.15748,1.15633,1.15668,2335,16,0
8638,1595476800,1.15668,1.15829,1.15635,1.15796,3552,16,0
8639,1595491200,1.15793,1.15974,1.15699,1.15876,7063,16,0
8640,1595505600,1.15876,1.1593499999999999,1.1541,1.15412,8109,16,0
8641,1595520000,1.15417,1.16259,1.15396,1.16196,11164,16,0
8642,1595534400,1.16197,1.16237,1.15881,1.15946,7613,16,0
8643,1595548800,1.15944,1.16154,1.1589,1.16131,2514,16,0
8644,1595563200,1.1613,1.16201,1.15944,1.15974,4287,16,0
8645,1595577600,1.1597,1.1620300000000001,1.15893,1.15994,8992,16,0
8646,1595592000,1.1599599999999999,1.16167,1.15806,1.1614200000000001,8234,16,0
8647,1595606400,1.1614,1.16371,1.1597,1.16339,10518,16,0
8648,1595620800,1.16341,1.16564,1.1633499999999999,1.16541,4287,16,0
8649,1595808000,1.16421,1.1698,1.16382,1.16879,4558,16,0
8650,1595822400,1.16878,1.17238,1.1684700000000001,1.17044,6416,16,0
8651,1595836800,1.17044,1.17161,1.16888,1.1694499999999999,8504,16,0
8652,1595851200,1.16946,1.17633,1.1681,1.17383,9517,16,0
8653,1595865600,1.17381,1.17804,1.1727400000000001,1.17441,10239,16,0
8654,1595880000,1.17441,1.17639,1.17415,1.1750099999999999,4257,16,0
8655,1595894400,1.1750099999999999,1.17719,1.17454,1.17654,3668,16,0
8656,1595908800,1.17654,1.17728,1.17134,1.17304,6885,16,0
8657,1595923200,1.17304,1.17398,1.1698,1.17196,8540,16,0
8658,1595937600,1.17201,1.17422,1.16996,1.17321,8443,16,0
8659,1595952000,1.17321,1.17409,1.17074,1.17338,10831,16,0
8660,1595966400,1.17338,1.17362,1.17112,1.17145,4517,16,0
8661,1595980800,1.17126,1.17246,1.17122,1.17207,2444,16,0
8662,1595995200,1.17207,1.1733,1.17144,1.17288,4181,16,0
8663,1596009600,1.17285,1.17687,1.17238,1.17498,7416,16,0
8664,1596024000,1.17499,1.17537,1.17178,1.17426,7864,16,0
8665,1596038400,1.17431,1.17775,1.17412,1.17727,9284,16,0
8666,1596052800,1.17727,1.18054,1.17534,1.17903,9462,16,0
8667,1596067200,1.17904,1.17921,1.17716,1.17788,2578,16,0
8668,1596081600,1.17789,1.17842,1.1764999999999999,1.17677,4133,16,0
8669,1596096000,1.17677,1.1768399999999999,1.17395,1.17408,8398,16,0
8670,1596110400,1.17413,1.17782,1.17302,1.17763,8261,16,0
8671,1596124800,1.17767,1.18083,1.17732,1.18029,13453,16,0
8672,1596139200,1.18026,1.18473,1.1801300000000001,1.18457,7095,16,0
8673,1596153600,1.18449,1.1887699999999999,1.18346,1.18652,5144,16,0
8674,1596168000,1.18653,1.19037,1.18611,1.18969,7145,16,0
8675,1596182400,1.18967,1.19079,1.18512,1.18568,9643,16,0
8676,1596196800,1.18563,1.18616,1.18266,1.1843,9263,16,0
8677,1596211200,1.18433,1.18502,1.17611,1.17903,14228,16,0
8678,1596225600,1.17904,1.18045,1.17687,1.1775,6892,16,0
8679,1596412800,1.1772,1.17959,1.17401,1.17524,4552,16,0
8680,1596427200,1.17524,1.17814,1.17441,1.17749,5304,16,0
8681,1596441600,1.17749,1.1784,1.17482,1.17782,8467,16,0
8682,1596456000,1.17782,1.1779,1.17054,1.17066,8441,16,0
8683,1596470400,1.1706699999999999,1.17512,1.16953,1.17484,9886,16,0
8684,1596484800,1.17483,1.1767,1.17462,1.1761300000000001,4523,16,0
8685,1596499200,1.176,1.17647,1.17514,1.1752799999999999,2429,16,0
8686,1596513600,1.17529,1.17737,1.17526,1.17731,3552,16,0
8687,1596528000,1.1773,1.18019,1.17633,1.17916,8468,16,0
8688,1596542400,1.17924,1.18049,1.17212,1.17275,9384,16,0
8689,1596556800,1.1727400000000001,1.17769,1.17205,1.17769,10750,16,0
8690,1596571200,1.17765,1.18023,1.17738,1.18012,4828,16,0
8691,1596585600,1.18011,1.18142,1.17923,1.18085,2694,16,0
8692,1596600000,1.18087,1.1820599999999999,1.18042,1.18161,3459,16,0
8693,1596614400,1.18161,1.1840600000000001,1.17987,1.18395,7772,16,0
8694,1596628800,1.18398,1.188,1.1831,1.1877,9591,16,0
8695,1596643200,1.18778,1.1904,1.18622,1.18725,11349,16,0
8696,1596657600,1.18725,1.1878,1.1853799999999999,1.18616,3943,16,0
8697,1596672000,1.18618,1.18851,1.18582,1.18777,2583,16,0
8698,1596686400,1.18776,1.18829,1.1862,1.18785,4238,16,0
8699,1596700800,1.18785,1.19151,1.18373,1.1842,10107,16,0
